tracking_id	FPKM_ZT0_seedling16	TPM_ZT0_seedling16	Raw_ZT0_seedling16
ERCC-00002	416.220276	564.044556	3574
ERCC-00003	41.695042	56.503399	345
ERCC-00004	306.471161	415.317108	1299
ERCC-00009	21.199167	28.728237	172
ERCC-00012	0	0	0
ERCC-00013	0.150958	0.204572	1
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0.107372	0.145506	1
ERCC-00019	1.668472	2.261045	9
ERCC-00022	10.245006	13.883608	62
ERCC-00024	0	0	0
ERCC-00025	0.678511	0.91949	11
ERCC-00028	0	0	0
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.2394	0.324425	2
ERCC-00035	4.073379	5.520075	37
ERCC-00039	0	0	0
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	22.685417	30.74234	189
ERCC-00043	22.348116	30.285244	184
ERCC-00044	0.83717	1.134498	8
ERCC-00046	248.767609	337.119598	1058
ERCC-00048	0	0	0
ERCC-00051	0.433446	0.587389	1
ERCC-00053	0.708331	0.959901	6
ERCC-00054	1.320839	1.789947	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	0.463135	0.627621	2
ERCC-00060	18.496504	25.065699	78
ERCC-00061	0	0	0
ERCC-00062	2.887448	3.912951	24
ERCC-00067	0.189401	0.256668	1
ERCC-00069	0	0	0
ERCC-00071	3.021104	4.094075	16
ERCC-00073	0	0	0
ERCC-00074	1073.464111	1454.714355	4512
ERCC-00075	0	0	0
ERCC-00076	12.86438	17.433277	68
ERCC-00077	0	0	0
ERCC-00078	1.217834	1.650358	10
ERCC-00079	3.394262	4.599764	18
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.037387	1.405825	8
ERCC-00085	0.140716	0.190692	1
ERCC-00086	0	0	0
ERCC-00092	8.085298	10.956861	75
ERCC-00095	4.175571	5.658562	17
ERCC-00096	413.039978	559.734741	3691
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	0.851204	1.153516	9
ERCC-00104	0	0	0
ERCC-00108	31.500137	42.687691	259
ERCC-00109	0	0	0
ERCC-00111	16.909815	22.915483	134
ERCC-00112	1.764567	2.391269	16
ERCC-00113	225.347382	305.38147	1528
ERCC-00116	1.365514	1.850488	22
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0.105512	0.142985	1
ERCC-00130	584.053162	791.484741	4997
ERCC-00131	4.94591	6.702492	31
ERCC-00134	0	0	0
ERCC-00136	31.848314	43.159519	264
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0	0	0
ERCC-00144	2.475996	3.355368	11
ERCC-00145	23.495481	31.840107	198
ERCC-00147	0.232188	0.314652	2
ERCC-00148	0.245287	0.332402	1
ERCC-00150	0	0	0
ERCC-00154	0.225646	0.305786	1
ERCC-00156	0	0	0
ERCC-00157	0.356737	0.483435	3
ERCC-00158	0	0	0
ERCC-00160	0.163084	0.221005	1
ERCC-00162	4.827042	6.541409	20
ERCC-00163	0.667979	0.905218	3
ERCC-00164	0	0	0
ERCC-00165	2.157074	2.923178	14
ERCC-00168	0	0	0
ERCC-00170	0.119232	0.161578	1
ERCC-00171	162.920303	220.782867	662
AT1G01010	10.675874	14.467503	147
AT1G01020	9.696709	13.14058	141
AT1G01030	4.038424	5.472705	63
AT1G01040	6.05644	8.207438	305
AT1G01046	2.488793	3.372709	1
AT1G01050	117.528931	159.270355	890
AT1G01060	308.229248	417.699585	6788
AT1G01070	10.219941	13.849643	111
AT1G01073	0	0	0
AT1G01080	55.511559	75.226974	606
AT1G01090	132.703537	179.834351	1746
AT1G01100	360.363647	488.349945	1828
AT1G01110	5.452743	7.389332	79
AT1G01115	0	0	0
AT1G01120	40.156445	54.418362	619
