tracking_id	FPKM_ZT0_seedling6	TPM_ZT0_seedling6	Raw_ZT0_seedling6
ERCC-00002	709.963013	980.832092	4040
ERCC-00003	59.767567	82.570427	329
ERCC-00004	427.679535	590.85022	1209
ERCC-00009	31.708344	43.805889	167
ERCC-00012	0	0	0
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.152049	1.591585	4
ERCC-00022	14.526818	20.069172	58
ERCC-00024	0	0	0
ERCC-00025	1.377786	1.903446	14
ERCC-00028	0	0	0
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.18142	0.250636	1
ERCC-00035	5.313198	7.340319	32
ERCC-00039	0.248167	0.342849	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	26.510706	36.625221	147
ERCC-00043	33.133598	45.774914	183
ERCC-00044	1.035774	1.430949	6
ERCC-00046	362.420074	500.692596	1016
ERCC-00048	0	0	0
ERCC-00051	6.720185	9.284108	10
ERCC-00053	0.905949	1.251592	5
ERCC-00054	2.707735	3.740805	4
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	2.11977	2.928516	6
ERCC-00060	29.556164	40.832596	84
ERCC-00061	0	0	0
ERCC-00062	4.325104	5.975242	24
ERCC-00067	0	0	0
ERCC-00069	0.319801	0.441814	2
ERCC-00071	5.761024	7.959002	20
ERCC-00073	0	0	0
ERCC-00074	1615.878784	2232.37793	4526
ERCC-00075	0	0	0
ERCC-00076	20.414354	28.202953	71
ERCC-00077	0	0	0
ERCC-00078	1.023323	1.413747	5
ERCC-00079	3.442838	4.756369	12
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.395493	1.927909	7
ERCC-00085	0.220488	0.30461	1
ERCC-00086	0	0	0
ERCC-00092	12.289728	16.978575	75
ERCC-00095	6.354084	8.77833	18
ERCC-00096	690.095398	953.38446	4093
ERCC-00097	0.355816	0.491569	1
ERCC-00098	0	0	0
ERCC-00099	1.505423	2.07978	11
ERCC-00104	0	0	0
ERCC-00108	54.258049	74.958885	296
ERCC-00109	0	0	0
ERCC-00111	25.758106	35.585484	138
ERCC-00112	3.367872	4.652802	20
ERCC-00113	380.080597	525.091064	1710
ERCC-00116	2.970024	4.103164	32
ERCC-00117	0	0	0
ERCC-00120	0.347186	0.479647	1
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	897.401672	1239.783203	5107
ERCC-00131	7.182178	9.922363	30
ERCC-00134	0	0	0
ERCC-00136	39.248363	54.222614	219
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.235801	0.325764	1
ERCC-00144	2.405341	3.32304	7
ERCC-00145	40.694103	56.219944	226
ERCC-00147	0	0	0
ERCC-00148	0.748452	1.034006	2
ERCC-00150	0.248812	0.343741	1
ERCC-00154	0.34426	0.475604	1
ERCC-00156	0	0	0
ERCC-00157	0.182622	0.252297	1
ERCC-00158	0	0	0
ERCC-00160	0	0	0
ERCC-00162	7.769436	10.733676	21
ERCC-00163	1.866872	2.579131	5
ERCC-00164	0	0	0
ERCC-00165	1.060021	1.464447	5
ERCC-00168	0	0	0
ERCC-00170	0.543331	0.750626	3
ERCC-00171	280.107666	386.975891	760
AT1G01010	9.28516	12.827687	86
AT1G01020	7.400254	10.223641	73
AT1G01030	4.701785	6.495636	48
AT1G01040	8.44415	11.665809	284
AT1G01046	5.388055	7.443736	3
AT1G01050	95.716576	132.234909	479
AT1G01060	325.490204	449.673035	4824
AT1G01070	10.248926	14.159154	72
AT1G01073	0	0	0
AT1G01080	61.067574	84.366417	440
AT1G01090	140.736816	194.431519	1226
AT1G01100	356.348816	492.304993	1199
AT1G01110	4.063767	5.614198	40
AT1G01115	0	0	0
