tracking_id	FPKM_ZT0_seedling7	TPM_ZT0_seedling7	Raw_ZT0_seedling7
ERCC-00002	719.053772	1019.323181	9493
ERCC-00003	48.4986	68.751114	619
ERCC-00004	303.602081	430.383179	1988
ERCC-00009	32.041302	45.421417	393
ERCC-00012	0.079454	0.112634	1
ERCC-00013	0	0	0
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0.070923	0.100539	1
ERCC-00019	1.369579	1.941501	11
ERCC-00022	19.23226	27.263454	181
ERCC-00024	0	0	0
ERCC-00025	1.986239	2.815671	49
ERCC-00028	0.285197	0.404292	4
ERCC-00031	0	0	0
ERCC-00033	0	0	0
ERCC-00034	0.630446	0.893714	8
ERCC-00035	4.107211	5.822339	57
ERCC-00039	0.216319	0.306652	2
ERCC-00040	0.106866	0.151492	1
ERCC-00041	0	0	0
ERCC-00042	32.677822	46.323742	416
ERCC-00043	30.356052	43.032429	385
ERCC-00044	0.552063	0.782599	8
ERCC-00046	296.134369	419.797028	1922
ERCC-00048	0	0	0
ERCC-00051	5.238631	7.426229	18
ERCC-00053	1.083941	1.536584	14
ERCC-00054	0.874395	1.239533	3
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	2.447333	3.469313	16
ERCC-00060	17.46744	24.761663	115
ERCC-00061	0	0	0
ERCC-00062	3.898458	5.526413	51
ERCC-00067	0.372025	0.527379	3
ERCC-00069	0.141254	0.200241	2
ERCC-00071	5.613448	7.957566	44
ERCC-00073	0.130975	0.185669	1
ERCC-00074	1293.553833	1833.728516	8427
ERCC-00075	0	0	0
ERCC-00076	19.24375	27.279737	153
ERCC-00077	0	0	0
ERCC-00078	1.774852	2.516011	22
ERCC-00079	4.538377	6.433557	36
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.046242	1.483142	13
ERCC-00085	0.187779	0.266194	2
ERCC-00086	0	0	0
ERCC-00092	14.326534	20.309147	201
ERCC-00095	6.13275	8.693722	40
ERCC-00096	682.764954	967.880493	9400
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.239932	1.757715	21
ERCC-00104	0	0	0
ERCC-00108	56.600063	80.235664	722
ERCC-00109	0	0	0
ERCC-00111	27.839005	39.464283	345
ERCC-00112	3.524202	4.995872	50
ERCC-00113	365.780426	518.526611	3819
ERCC-00116	2.611931	3.702647	64
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	905.299805	1283.34375	11926
ERCC-00131	8.689164	12.31767	84
ERCC-00134	0	0	0
ERCC-00136	47.216835	66.934097	609
ERCC-00137	0.149047	0.211287	1
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.204855	0.2904	2
ERCC-00144	1.78031	2.523749	12
ERCC-00145	41.71653	59.136917	541
ERCC-00147	0.312954	0.443641	4
ERCC-00148	0.972122	1.37807	6
ERCC-00150	0.106296	0.150684	1
ERCC-00154	1.271339	1.802236	8
ERCC-00156	0	0	0
ERCC-00157	0.156051	0.221216	2
ERCC-00158	0	0	0
ERCC-00160	0.647764	0.918264	6
ERCC-00162	4.730956	6.706553	31
ERCC-00163	1.913268	2.712229	13
ERCC-00164	0	0	0
ERCC-00165	3.594881	5.096066	39
ERCC-00168	0	0	0
ERCC-00170	0.392747	0.556755	5
ERCC-00171	267.951996	379.845978	1684
AT1G01010	7.0656	10.016122	151
AT1G01020	6.758157	9.580294	150
AT1G01030	3.936865	5.580859	95
AT1G01040	9.694672	13.743066	735
AT1G01046	4.524659	6.41411	1
AT1G01050	117.635422	166.758774	1368
AT1G01060	311.510315	441.593842	11144
AT1G01070	12.550708	17.791754	204
AT1G01073	0	0	0
AT1G01080	52.697281	74.703117	883
AT1G01090	146.025986	207.004929	2976
AT1G01100	335.471008	475.560211	2614
AT1G01110	3.898273	5.526152	90
AT1G01115	0	0	0
AT1G01120	40.488384	57.395908	958
AT1G01130	2.817058	3.993432	30
AT1G01140	37.389839	53.003452	762
AT1G01150	0.067044	0.095041	1
AT1G01160	31.321861	44.401546	370
AT1G01170	118.075142	167.382095	611
AT1G01180	17.332207	24.569958	259
AT1G01183	0	0	0
AT1G01190	2.75608	3.906991	58
AT1G01200	2.512626	3.561873	31
AT1G01210	17.662998	25.038885	138
AT1G01220	7.829994	11.099718	349
AT1G01225	3.850515	5.45845	48
AT1G01230	27.169701	38.515484	282
AT1G01240	14.120141	20.016565	267
AT1G01250	0.565391	0.801492	6
AT1G01260	7.264318	10.297822	234
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	12.648296	17.930094	168
AT1G01300	22.918848	32.489521	531
AT1G01305	0	0	0
AT1G01310	0.082465	0.116901	1
AT1G01320	76.933701	109.060417	5820
AT1G01340	4.123449	5.845359	132
AT1G01350	15.451437	21.903795	270
AT1G01355	0	0	0
AT1G01360	12.165257	17.245342	151
AT1G01370	3.771207	5.346025	45
AT1G01380	0.614974	0.871781	5
AT1G01390	2.570461	3.643859	55
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	6.262303	8.877376	122
AT1G01430	64.271729	91.110939	1320
AT1G01440	12.625702	17.898064	362
AT1G01448	10.696483	15.163224	110
AT1G01450	0	0	0
AT1G01453	0.551688	0.782067	9
AT1G01460	0	0	0
AT1G01470	30.83424	43.710297	283
AT1G01471	0	0	0
AT1G01480	0.998988	1.416155	25
AT1G01490	74.453896	105.545074	974
AT1G01500	2.840013	4.025973	52
AT1G01510	28.721521	40.715328	776
AT1G01520	5.790098	8.207984	75
AT1G01530	0	0	0
AT1G01540	65.65451	93.071159	1574
AT1G01550	87.851547	124.537453	1599
AT1G01560	0	0	0
AT1G01570	1.935783	2.744147	37
AT1G01580	67.914398	96.274742	2085
AT1G01590	0	0	0
AT1G01600	3.292556	4.667493	92
AT1G01610	29.573898	41.923653	686
AT1G01620	427.927399	606.625427	6989
AT1G01630	33.280132	47.17757	492
AT1G01640	9.458693	13.408545	111
AT1G01650	11.037458	15.646586	300
AT1G01660	0.598678	0.84868	14
AT1G01670	1.179566	1.672141	21
AT1G01680	0.162586	0.230481	2
AT1G01690	2.844809	4.032771	59
AT1G01695	0.118061	0.167362	2
AT1G01700	0.858338	1.216771	32
AT1G01710	14.639536	20.752855	465
AT1G01720	46.654774	66.137329	758
AT1G01725	12.081241	17.126244	68
AT1G01730	32.773907	46.459949	380
AT1G01740	3.228993	4.577387	68
AT1G01750	7.736437	10.967093	91
AT1G01760	5.542937	7.85761	92
AT1G01770	12.803081	18.149513	372
AT1G01780	17.702316	25.094622	191
AT1G01790	43.745758	62.013535	2120
AT1G01800	59.333332	84.110313	807
AT1G01810	0.25134	0.356297	2
AT1G01820	38.772297	54.963211	514
AT1G01830	6.080592	8.619784	200
AT1G01840	1.166505	1.653625	13
AT1G01860	9.754555	13.827956	140
AT1G01870	0	0	0
AT1G01880	1.19262	1.690646	29
AT1G01890	0	0	0
AT1G01900	3.050393	4.324206	95
AT1G01910	26.29188	37.271095	491
AT1G01920	14.244925	20.19346	334
AT1G01930	9.289458	13.16864	229
AT1G01940	11.803053	16.731886	109
AT1G01950	10.980572	15.565945	412
AT1G01960	22.775032	32.285652	1572
AT1G01970	17.352901	24.599295	358
AT1G01980	0	0	0
AT1G01990	24.146729	34.230156	359
AT1G02000	8.685615	12.312637	193
AT1G02010	6.57805	9.324975	208
AT1G02020	8.262937	11.713453	238
AT1G02030	0.219352	0.31095	6
AT1G02040	0.00598	0.008477	0
AT1G02050	9.6254	13.644866	157
AT1G02060	8.316507	11.789394	232
AT1G02065	1.001183	1.419267	27
AT1G02070	0.516012	0.731494	4
AT1G02074	0.407456	0.577605	1
AT1G02080	21.538631	30.532942	2011
