tracking_id	FPKM_ZT0_seedling1	TPM_ZT0_seedling1	Raw_ZT0_seedling1
ERCC-00002	773.320862	1118.690674	4413
ERCC-00003	62.109837	89.848473	344
ERCC-00004	392.859985	568.31366	1112
ERCC-00009	31.979692	46.262016	171
ERCC-00012	0	0	0
ERCC-00013	0.228326	0.330298	1
ERCC-00014	0	0	0
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.847838	2.673094	6
ERCC-00022	17.875973	25.859491	73
ERCC-00024	0	0	0
ERCC-00025	1.293463	1.871131	14
ERCC-00028	0.32869	0.475485	2
ERCC-00031	0.325306	0.47059	2
ERCC-00033	0	0	0
ERCC-00034	0	0	0
ERCC-00035	3.917247	5.666712	24
ERCC-00039	0.723158	1.046125	3
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	30.151426	43.617237	166
ERCC-00043	34.424652	49.798908	191
ERCC-00044	2.696147	3.900262	17
ERCC-00046	307.933899	445.459076	866
ERCC-00048	0	0	0
ERCC-00051	2.688795	3.889627	4
ERCC-00053	0.986496	1.427071	5
ERCC-00054	0	0	0
ERCC-00057	0	0	0
ERCC-00058	0	0	0
ERCC-00059	1.752374	2.534994	5
ERCC-00060	25.998329	37.609341	74
ERCC-00061	0	0	0
ERCC-00062	4.759306	6.884842	26
ERCC-00067	0.288369	0.417157	1
ERCC-00069	0	0	0
ERCC-00071	4.871872	7.04768	17
ERCC-00073	0	0	0
ERCC-00074	1626.143921	2352.389893	4584
ERCC-00075	0	0	0
ERCC-00076	18.286648	26.453577	63
ERCC-00077	1.35156	1.955174	2
ERCC-00078	1.563822	2.262234	8
ERCC-00079	9.423218	13.631684	33
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	0.184372	0.266713	1
ERCC-00085	0.220035	0.318305	1
ERCC-00086	0	0	0
ERCC-00092	13.827572	20.003048	84
ERCC-00095	6.709205	9.705578	19
ERCC-00096	830.114441	1200.848633	4948
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	0.681479	0.985831	5
ERCC-00104	0	0	0
ERCC-00108	51.877583	75.046425	287
ERCC-00109	0	0	0
ERCC-00111	28.967356	41.904354	155
ERCC-00112	3.985823	5.765916	24
ERCC-00113	441.383362	638.507874	1999
ERCC-00116	2.083336	3.013767	22
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0	0	0
ERCC-00130	1122.95813	1624.478027	6421
ERCC-00131	8.479525	12.266532	35
ERCC-00134	0.677773	0.980471	1
ERCC-00136	43.498943	62.925838	242
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
