tracking_id	FPKM_ZT0_seedling5	TPM_ZT0_seedling5	Raw_ZT0_seedling5
ERCC-00002	645.45697	912.064026	7762
ERCC-00003	64.094887	90.569389	749
ERCC-00004	411.291931	581.176819	2444
ERCC-00009	28.970362	40.936619	321
ERCC-00012	0	0	0
ERCC-00013	0.106578	0.1506	1
ERCC-00014	0.044889	0.063431	1
ERCC-00016	0	0	0
ERCC-00017	0	0	0
ERCC-00019	1.555261	2.197665	11
ERCC-00022	13.695351	19.352242	117
ERCC-00024	0	0	0
ERCC-00025	1.379661	1.949533	31
ERCC-00028	0.155484	0.219707	2
ERCC-00031	0.228032	0.32222	3
ERCC-00033	0.043161	0.060988	1
ERCC-00034	0.592697	0.837511	7
ERCC-00035	3.999111	5.650951	52
ERCC-00039	0.118714	0.167749	1
ERCC-00040	0	0	0
ERCC-00041	0	0	0
ERCC-00042	27.909988	39.438255	322
ERCC-00043	29.410511	41.558571	345
ERCC-00044	0.897423	1.268105	12
ERCC-00046	351.310913	496.420502	2087
ERCC-00048	0	0	0
ERCC-00051	5.534826	7.820995	17
ERCC-00053	0.633881	0.895707	7
ERCC-00054	0.957626	1.353175	3
ERCC-00057	0	0	0
ERCC-00058	0.070717	0.099927	1
ERCC-00059	0.830047	1.172899	5
ERCC-00060	32.889034	46.473911	196
ERCC-00061	0	0	0
ERCC-00062	6.239381	8.816567	74
ERCC-00067	0.271924	0.384243	2
ERCC-00069	0.076755	0.108459	1
ERCC-00071	5.743496	8.115858	42
ERCC-00073	0	0	0
ERCC-00074	1330.990234	1880.758301	7904
ERCC-00075	0	0	0
ERCC-00076	18.96524	26.798866	140
ERCC-00077	0	0	0
ERCC-00078	0.616364	0.870954	7
ERCC-00079	6.320662	8.931422	44
ERCC-00081	0	0	0
ERCC-00083	0	0	0
ERCC-00084	1.273933	1.800133	14
ERCC-00085	0	0	0
ERCC-00086	0	0	0
ERCC-00092	11.619172	16.418491	149
ERCC-00095	6.8511	9.680959	41
ERCC-00096	651.779968	920.998779	8178
ERCC-00097	0	0	0
ERCC-00098	0	0	0
ERCC-00099	1.456007	2.057414	22
ERCC-00104	0	0	0
ERCC-00108	54.925098	77.612007	640
ERCC-00109	0.324558	0.458617	2
ERCC-00111	27.603828	39.005634	313
ERCC-00112	3.645769	5.151661	47
ERCC-00113	365.216614	516.069946	3488
ERCC-00116	1.966077	2.778168	44
ERCC-00117	0	0	0
ERCC-00120	0	0	0
ERCC-00123	0	0	0
ERCC-00126	0.076509	0.108111	1
ERCC-00130	816.173706	1153.295654	9827
ERCC-00131	9.907616	13.999974	86
ERCC-00134	0	0	0
ERCC-00136	44.24651	62.52261	521
ERCC-00137	0	0	0
ERCC-00138	0	0	0
ERCC-00142	0	0	0
ERCC-00143	0.222629	0.314586	2
ERCC-00144	2.019604	2.853806	12
ERCC-00145	37.437553	52.901199	443
ERCC-00147	0	0	0
ERCC-00148	1.327882	1.876367	7
ERCC-00150	0.471383	0.666089	4
ERCC-00154	0.163591	0.231163	1
ERCC-00156	0	0	0
ERCC-00157	0.169585	0.239633	2
ERCC-00158	0	0	0
ERCC-00160	0.824533	1.165107	7
ERCC-00162	3.749496	5.298232	22
ERCC-00163	1.281496	1.81082	8
ERCC-00164	0	0	0
ERCC-00165	3.445832	4.869138	35
ERCC-00168	0.085225	0.120428	1
ERCC-00170	0.297167	0.419913	3
ERCC-00171	255.141724	360.528473	1463
AT1G01010	9.697792	13.703483	188
AT1G01020	7.594316	10.731162	167
AT1G01030	3.427959	4.843884	76
AT1G01040	9.938195	14.043184	707
AT1G01046	7.038712	9.946064	9
AT1G01050	102.083481	144.249252	1082
AT1G01060	329.427124	465.497528	10285
AT1G01070	11.093477	15.675657	172
AT1G01073	0	0	0
AT1G01080	62.660763	88.5429	956
AT1G01090	140.531158	198.577805	2597
AT1G01100	361.565674	510.911041	2582
AT1G01110	5.038918	7.120252	109
AT1G01115	0	0	0
AT1G01120	44.985497	63.566826	968
AT1G01130	3.250394	4.592975	35
AT1G01140	29.823126	42.141617	565
AT1G01150	0	0	0
AT1G01160	35.149845	49.668549	382
AT1G01170	100.126335	141.483688	464
AT1G01180	19.699465	27.836363	268
AT1G01183	0.103001	0.145546	1
AT1G01190	6.399149	9.04233	125
AT1G01200	2.686705	3.796453	32
AT1G01210	20.643908	29.17091	147
AT1G01220	8.950052	12.646888	362
AT1G01225	4.925267	6.959657	57
AT1G01230	24.96163	35.272076	235
AT1G01240	14.460373	20.433254	240
AT1G01250	1.345799	1.901684	14
AT1G01260	6.515519	9.206765	195
AT1G01270	0	0	0
AT1G01280	0	0	0
AT1G01290	10.546928	14.903355	125
AT1G01300	24.253626	34.271626	508
AT1G01305	0	0	0
AT1G01310	0	0	0
AT1G01320	82.577965	116.686943	5714
AT1G01340	6.209882	8.774884	172
AT1G01350	15.97249	22.569954	254
AT1G01355	0.190127	0.268659	2
AT1G01360	13.706099	19.367426	157
AT1G01370	4.418944	6.244197	47
AT1G01380	1.825429	2.579425	12
AT1G01390	3.078178	4.349625	59
AT1G01400	0	0	0
AT1G01410	0	0	0
AT1G01420	6.417533	9.068307	115
AT1G01430	56.650425	80.04998	1070
AT1G01440	10.970653	15.502099	284
AT1G01448	12.04786	17.02425	126
AT1G01450	0	0	0
AT1G01453	0.763741	1.079206	10
AT1G01460	0	0	0
AT1G01470	43.215122	61.065205	360
AT1G01471	0	0	0
AT1G01480	0.964852	1.363385	20
AT1G01490	78.140892	110.417122	993
AT1G01500	2.446697	3.45731	41
AT1G01510	25.827553	36.49567	637
AT1G01520	5.154061	7.282956	58
AT1G01530	0	0	0
AT1G01540	57.358425	81.050423	1258
AT1G01550	92.163048	130.231155	1535
AT1G01560	0.050697	0.071638	1
AT1G01570	2.53703	3.584955	43
AT1G01580	90.491852	127.869667	2534
AT1G01590	0	0	0
AT1G01600	6.374557	9.00758	160
AT1G01610	33.430672	47.239273	708
